genome	species	representative	genome_is_representative	fasta_path	database
GCF_027152825.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027152825.1.fa	VMGC
GCF_008079315.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_008079315.1.fa	shared
P10709292.mbin.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709292.mbin.1.fa	VMGC
GCF_016162125.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_016162125.1.fa	VMGC
GCF_027153585.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153585.1.fa	VMGC
GCF_000177575.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000177575.1.fa	shared
GCF_000176975.2	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000176975.2.fa	shared
GCF_004361575.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361575.1.fa	shared
GCF_000160515.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000160515.1.fa	shared
GCF_014654855.1	611554	GCF_000439915.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_014654855.1.fa	shared
GCF_004361375.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361375.1.fa	shared
GCF_014654865.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_014654865.1.fa	shared
GCF_027159095.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027159095.1.fa	VMGC
GCF_027159085.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027159085.1.fa	VMGC
GCF_027159065.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027159065.1.fa	VMGC
GCF_021278945.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_021278945.1.fa	VMGC
MG692.mbin.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG692.mbin.1.fa	VMGC
GCF_001562845.1	619501	GCF_001562845.1	1	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001562845.1.fa	shared
ERR4421591.sbin.1	571325	GCF_027155795.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR4421591.sbin.1.fa	VMGC
GCF_004361295.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361295.1.fa	shared
GCF_000301115.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000301115.1.fa	shared
GCF_004361265.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361265.1.fa	shared
GCF_016767795.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_016767795.1.fa	VMGC
GCF_004361635.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361635.1.fa	shared
GCF_027153785.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153785.1.fa	VMGC
GCF_000466885.3	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000466885.3.fa	shared
ERR10898131.sbin.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898131.sbin.1.fa	VMGC
GCF_027155075.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155075.1.fa	VMGC
GCF_027158945.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158945.1.fa	VMGC
GCF_004361465.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361465.1.fa	shared
GCF_027161115.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027161115.1.fa	VMGC
GCF_027160085.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160085.1.fa	VMGC
GCF_027160095.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160095.1.fa	VMGC
P10709641.mbin.6	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709641.mbin.6.fa	VMGC
GCF_000159235.2	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000159235.2.fa	shared
GCF_027155435.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155435.1.fa	VMGC
GCF_027155375.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155375.1.fa	VMGC
GCF_027158885.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158885.1.fa	VMGC
GCF_027158825.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158825.1.fa	VMGC
GCF_027158845.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158845.1.fa	VMGC
GCF_027158785.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158785.1.fa	VMGC
GCF_027158765.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158765.1.fa	VMGC
GCF_027159025.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027159025.1.fa	VMGC
GCF_900445305.1	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_900445305.1.fa	shared
GCF_001541535.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001541535.1.fa	shared
GCF_004361475.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361475.1.fa	shared
GCF_027158985.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158985.1.fa	VMGC
GCF_027154285.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154285.1.fa	VMGC
GCF_027155575.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155575.1.fa	VMGC
GCF_027155545.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155545.1.fa	VMGC
GCF_027155425.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155425.1.fa	VMGC
GCF_027155105.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155105.1.fa	VMGC
GCF_027155045.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155045.1.fa	VMGC
GCF_027155005.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027155005.1.fa	VMGC
GCF_016162165.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_016162165.1.fa	VMGC
GCF_027158905.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158905.1.fa	VMGC
GCF_027158795.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158795.1.fa	VMGC
GCF_027157665.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027157665.1.fa	VMGC
GCF_027158735.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158735.1.fa	VMGC
GCF_027158725.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158725.1.fa	VMGC
GCF_027158685.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158685.1.fa	VMGC
GCF_016162065.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_016162065.1.fa	VMGC
GCF_000161915.2	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000161915.2.fa	shared
GCF_001546015.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001546015.1.fa	shared
GCF_027159005.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027159005.1.fa	VMGC
GCF_027158925.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158925.1.fa	VMGC
GCF_027158835.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158835.1.fa	VMGC
GCF_027157565.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027157565.1.fa	VMGC
GCF_027158705.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027158705.1.fa	VMGC
GCF_027154295.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154295.1.fa	VMGC
GCF_027159035.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027159035.1.fa	VMGC
GCF_018885325.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_018885325.1.fa	VMGC
GCF_004361355.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361355.1.fa	shared
GCF_004361565.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361565.1.fa	shared
GCF_011029265.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_011029265.1.fa	shared
GCF_001541405.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001541405.1.fa	shared
MG1029.mbin.22	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1029.mbin.22.fa	VMGC
GCF_027160845.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160845.1.fa	VMGC
GCF_015708055.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_015708055.1.fa	VMGC
GCF_001546025.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001546025.1.fa	shared
GCF_027160805.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160805.1.fa	VMGC
GCF_027160285.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160285.1.fa	VMGC
GCF_016162195.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_016162195.1.fa	VMGC
GCF_027154085.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154085.1.fa	VMGC
GCF_027153255.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153255.1.fa	VMGC
SRR13167604.mbin.1	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167604.mbin.1.fa	VMGC
GCF_027160595.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160595.1.fa	VMGC
GCF_027160545.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160545.1.fa	VMGC
GCF_019277925.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_019277925.1.fa	VMGC
GCF_009730275.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_009730275.1.fa	shared
GCF_027160585.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160585.1.fa	VMGC
GCF_016162145.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_016162145.1.fa	VMGC
SRR17284246.sbin.1	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17284246.sbin.1.fa	VMGC
GCF_027153925.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153925.1.fa	VMGC
GCF_019278075.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_019278075.1.fa	VMGC
GCF_027161165.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027161165.1.fa	VMGC
GCF_027161105.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027161105.1.fa	VMGC
GCF_027160825.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160825.1.fa	VMGC
GCF_027154065.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154065.1.fa	VMGC
GCF_003971565.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_003971565.1.fa	shared
GCF_027160225.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160225.1.fa	VMGC
GCF_015708065.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_015708065.1.fa	VMGC
GCF_027154125.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154125.1.fa	VMGC
GCF_027160325.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160325.1.fa	VMGC
GCF_027154035.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154035.1.fa	VMGC
GCF_027153985.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153985.1.fa	VMGC
GCF_027154135.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154135.1.fa	VMGC
GCF_004103355.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004103355.1.fa	shared
GCF_027160865.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160865.1.fa	VMGC
GCF_027154025.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154025.1.fa	VMGC
GCF_004361555.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361555.1.fa	shared
GCF_004361515.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361515.1.fa	shared
MG164.mbin.3	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG164.mbin.3.fa	VMGC
GCF_019278055.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_019278055.1.fa	VMGC
GCF_027154005.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027154005.1.fa	VMGC
GCF_027160165.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160165.1.fa	VMGC
GCF_015708075.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_015708075.1.fa	VMGC
MG155.mbin.2	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG155.mbin.2.fa	VMGC
P10709465.mbin.3	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709465.mbin.3.fa	VMGC
MG64.mbin.12	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG64.mbin.12.fa	VMGC
GCF_027153965.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153965.1.fa	VMGC
ERR10898117.sbin.2	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898117.sbin.2.fa	VMGC
GCF_027153385.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153385.1.fa	VMGC
ERR2244547.mbin.3	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR2244547.mbin.3.fa	VMGC
GCF_000179935.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000179935.1.fa	shared
SRR21425823.mbin.2	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR21425823.mbin.2.fa	VMGC
GCF_004361395.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361395.1.fa	shared
GCF_004361455.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361455.1.fa	shared
GCF_001541515.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001541515.1.fa	shared
GCF_027156705.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027156705.1.fa	VMGC
GCF_027156725.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027156725.1.fa	VMGC
GCF_027160215.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160215.1.fa	VMGC
GCF_004361185.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_004361185.1.fa	shared
GCF_002892385.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_002892385.1.fa	shared
SRR13900346.sbin.8	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13900346.sbin.8.fa	VMGC
GCF_000301135.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000301135.1.fa	shared
SRR16471030.sbin.2	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471030.sbin.2.fa	VMGC
SRR13167729.mbin.7	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167729.mbin.7.fa	VMGC
GCF_027160525.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160525.1.fa	VMGC
GCF_027161125.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027161125.1.fa	VMGC
GCF_000162315.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000162315.1.fa	shared
GCF_001541585.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_001541585.1.fa	shared
MG245.sbin.8	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG245.sbin.8.fa	VMGC
GCF_027160555.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027160555.1.fa	VMGC
P10709259.mbin.6	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709259.mbin.6.fa	VMGC
SRR12830912.mbin.11	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830912.mbin.11.fa	VMGC
MG31.mbin.15	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG31.mbin.15.fa	VMGC
P10709972.mbin.5	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709972.mbin.5.fa	VMGC
ERR10898000.sbin.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898000.sbin.1.fa	VMGC
MG336.mbin.5	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG336.mbin.5.fa	VMGC
GCF_027153325.1	988598	GCF_000162255.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_027153325.1.fa	VMGC
